position COMBINED_rate(cM/Mb) Genetic_Map(cM)
43649880 7.1132837054 55.3989923483
43650397 1.2362164115 55.4026699159
43651583 1.2319067207 55.4041360686
43651842 1.2167572154 55.4044551324
43653153 1.1904987465 55.4060503011
43653359 1.1756424030 55.4062955439
43653782 1.1746563796 55.4067928406
43655010 1.1738339050 55.4082353187
43655530 1.1743186892 55.4088457123
43656366 1.1757056191 55.4098274427
43656729 1.1786270266 55.4102542239
43656773 1.1810674692 55.4103060834
43656851 1.1818884338 55.4103982067
43657163 1.1856278924 55.4107669559
43658162 1.1859608773 55.4119513982
43658193 1.1862179255 55.4119881630
43659734 1.1172847513 55.4138161248
43663734 1.1085144117 55.4182852638
43664982 1.1067774504 55.4196686898
43665150 1.1044680609 55.4198546284
43665740 1.1042865022 55.4205062645
43666653 1.0988869343 55.4215144781
43667288 1.0600677015 55.4222122713
43667504 1.0186367139 55.4224412459
43667767 0.9705543547 55.4227091474
43667781 0.9163382584 55.4227227352
43667817 0.8596687531 55.4227557233
43669840 0.3828346678 55.4244948332
43670497 0.3548569858 55.4247463556
43670842 0.3494492282 55.4248687813
43670908 0.3407118431 55.4248918449
43671156 0.3371087773 55.4249763414
43672774 0.3392333087 55.4255217834
43673106 0.3418851218 55.4256344089
43676536 0.3562721631 55.4268070749
43678800 0.3633164460 55.4276136750
43679530 0.3665903524 55.4278788961
43679775 0.3765456220 55.4279687107
43679854 0.3882285340 55.4279984578
43680121 0.4018582173 55.4281021148
43680829 1.7438914654 55.4283866304
43681315 2.4934100668 55.4292341617
43681326 3.2722479447 55.4292615892
43681709 3.2722249166 55.4305148602
43681789 3.2938285394 55.4307766381
43681792 3.3182045376 55.4307865196
43681919 3.3193069437 55.4312079316
43681992 3.3185809844 55.4314502410
43682379 3.1589986272 55.4327345319
43682722 3.1077198537 55.4338180684
43682772 3.0508275043 55.4339734544
43682846 2.9396917200 55.4341992156
43683170 1.7961577034 55.4351516757
43683800 1.4636848110 55.4362832551
43683929 1.2745588826 55.4364720704
43683989 1.0920019970 55.4365485440
43684520 0.3333228653 55.4371283970
43685177 0.2947357205 55.4373473901
43686076 0.2825425386 55.4376123576
43687542 0.2884259285 55.4380265649
43688317 0.3855483121 55.4382500950
43690221 0.7898120287 55.4389841790
43690251 0.9220141539 55.4390078734
43690316 1.2467307990 55.4390678043
43690555 2.9456029460 55.4393657729
43690777 6.4884655501 55.4400196968
43691337 8.7577852607 55.4436532375
43691465 8.9991824860 55.4447742340
43691864 8.9991824860 55.4483649078
43692219 2.2377415759 55.4515596176
43692419 1.4001443167 55.4520071659
43692769 1.4003440589 55.4524972164
43692910 1.4020056790 55.4526946649
43693076 1.3612994401 55.4529273979
43693226 1.3316600395 55.4531315928
43693588 1.3314012173 55.4536136537
43693896 1.3293256856 55.4540237253
43693918 1.3303863663 55.4540529705
43693978 1.3319210611 55.4541327937
43694105 1.3407162151 55.4543019476
43694336 1.7874743213 55.4546116531
43694508 1.7540973252 55.4549190987
43694596 1.1788185739 55.4550734592
43695411 0.6459486076 55.4560341964
43695454 0.2105093139 55.4560619722
43697253 0.1723524525 55.4564406784
43697389 0.1383876172 55.4564641183
43697400 0.1077546726 55.4564656406
43699295 0.1071962559 55.4566698357
43700161 0.1070267888 55.4567626677
43700653 0.1072799449 55.4568153249
43700827 0.1077249848 55.4568339916
43701387 0.1087966507 55.4568943176
43701456 0.1087966507 55.4569018245
43702179 4.9703457914 55.4569804845
43702597 9.6526200050 55.4590580890
43703638 9.6549769782 55.4691064665
43704125 9.6065619994 55.4738084403
43704221 6.4332242594 55.4747306702
43704714 5.6289917605 55.4779022498
43704775 5.0835500403 55.4782456183
43705225 5.1041327424 55.4805332158
43705887 5.2002500548 55.4839121517
43706341 4.1276747604 55.4862730652
43706731 2.7484389932 55.4878828583
43706889 2.7486266189 55.4883171117
43707230 2.6214434761 55.4892543934
43707729 2.5997882665 55.4905624937
43708476 2.3191321760 55.4925045355
43708899 1.1422073294 55.4934855284
43709598 1.1438930760 55.4942839313
43710481 1.1485625467 55.4952939889
43710517 1.1517666266 55.4953353372
43710540 1.1545715125 55.4953618278
43710715 1.1573795213 55.4955638778
43710974 1.1773184116 55.4958636391
43711340 1.1603167604 55.4962945377
43711783 1.1610968582 55.4968085580
43711824 1.1621432369 55.4968561630
43711846 1.1616119179 55.4968817301
43712590 1.1881070331 55.4977459694
43714000 1.2317301072 55.4994212003
43714068 1.2821200488 55.4995049579
43714634 1.5938949956 55.5002306379
43715809 1.8025016746 55.5021034645
43715875 1.8748996281 55.5022224296
43715993 1.8068280004 55.5024436678
43716057 1.7570141039 55.5025593048
43716556 1.7618886312 55.5034360548
43716607 1.7614321464 55.5035259111
43716877 1.7744562833 55.5040014978
43717259 2.1203461931 55.5046793401
43717529 3.0394509047 55.5052518336
43717727 2.8659346956 55.5058536449
43717774 2.9272165711 55.5059883438
43717864 2.7284419767 55.5062517933
43718069 1.8047832216 55.5068111239
43718137 0.4103971762 55.5069338491
43719149 0.5329548944 55.5073491711
43719454 1.0686694353 55.5075117223
43720328 1.1969618964 55.5084457394
43720885 0.9648131966 55.5091124472
43720973 0.6898248907 55.5091973508
43721039 0.5504533844 55.5092428792
43721489 0.5071322819 55.5094905832
43721821 0.3394102189 55.5096589511
43722073 0.2148455170 55.5097444825
43722312 0.1423643342 55.5097958306
43725003 0.1394582772 55.5101789330
43726980 0.1391964151 55.5104546420
43727256 0.1390677810 55.5104930602
43729327 0.1410910187 55.5107810696
43730438 0.7802866066 55.5109378217
43730866 0.8012191816 55.5112717844
43730883 0.8224802877 55.5112854051
43730951 0.8307084093 55.5113413338
43731772 0.6475300732 55.5120233454
43731960 0.3980561127 55.5121450810
43732077 0.1895705216 55.5121916536
43732823 0.1895769381 55.5123330732
43733582 0.1892159386 55.5124769621
43733714 0.1891230160 55.5125019386
43733862 0.1889242170 55.5125299288
43735380 0.1889891381 55.5128167158
43738093 0.4180441660 55.5133294433
43740408 0.4955386099 55.5142972156
43740826 0.5490338263 55.5145043507
43747004 0.4239238201 55.5178962817
43747195 0.3387562794 55.5179772511
43748133 0.3103936359 55.5182950045
43750232 0.3097122631 55.5189465208
43750261 0.3089374469 55.5189555024
43755103 0.5540945195 55.5204513775
43755189 0.5559122029 55.5204990297
43757964 0.5698306977 55.5220416860
43758285 0.5756291348 55.5222246017
43759332 0.5703248188 55.5228272854
43759359 0.5649470677 55.5228426842
43760338 0.5666365640 55.5233957673
43761128 0.5669219577 55.5238434102
43761894 0.5678095479 55.5242776724
43762603 0.5683546625 55.5246802494
43765403 0.6172776974 55.5262716425
43766450 1.0183906241 55.5269179322
43771033 1.1034441118 55.5315852164
43771998 1.1190246228 55.5326500400
43772491 1.1312292208 55.5332017191
43773248 1.1517618012 55.5340580597
43773404 1.2972682467 55.5342377345
43773566 1.5694822479 55.5344478920
43773946 2.0796834329 55.5350442952
43774132 2.9684735482 55.5354311163
43774639 6.6138896252 55.5369361324
43774712 13.5011740003 55.5374189464
43775006 13.5211227565 55.5413882915
43775104 13.5207187099 55.5427133616
43775249 13.4999204811 55.5446738658
43775738 13.4999204811 55.5512753269
43775920 8.5370008448 55.5537323124
43776036 2.6878519061 55.5547226045
43776171 0.8619666395 55.5550854645
43777422 0.8624320534 55.5561637848
43778196 0.8803758050 55.5568313072
43778571 0.9736682611 55.5571614481
43778780 1.1217178248 55.5573649448
43778811 1.2822316460 55.5573997180
43779907 1.3261115774 55.5588050439
43780790 1.3794046673 55.5599760004
43785055 1.6118325913 55.5658591614
43785782 1.6164315467 55.5670309636
43786163 1.5845979748 55.5676468241
43786262 1.5367334289 55.5678036993
43786841 1.5058656898 55.5686934679
43787070 1.4845684310 55.5690383112
43787800 1.3742979714 55.5701220461
43789425 1.3456342114 55.5723552803
43790922 11.4129496109 55.5743696947
43791530 11.5367681083 55.5813087681
43791776 12.1114742698 55.5841468131
43794075 14.5421815710 55.6119910924
43794076 16.8595384686 55.6120056346
43794511 18.3277379827 55.6193395338
43798779 0.3816347627 55.6975623195
43799151 0.1774937530 55.6977042877
43799906 0.1761880993 55.6978382954
43800200 0.1751646824 55.6978900947
43801202 0.1746202568 55.6980656098
43803024 0.1746202568 55.6983837679
43803897 0.1747834045 55.6985362113
43804405 0.1749907075 55.6986250013
43804508 0.1750472863 55.6986430254
43806250 0.1750949268 55.6989479577
43807270 0.1810643575 55.6991265546
43808941 5.2281015593 55.6994291131
43808980 5.9074266780 55.6996330091
43809386 13.3495338418 55.7020314243
43810119 10.8281553213 55.7118166326
43810460 10.7930572559 55.7155090336
43810511 9.9910805710 55.7160594795
43810551 3.0002348739 55.7164591227
43810676 2.2187463265 55.7168341521
43811111 2.2188656271 55.7177993067
43811126 2.2194045158 55.7178325897
43811238 2.2205197365 55.7180811630
43811317 2.2161139840 55.7182565841
43811371 2.2176448223 55.7183762542
43811833 0.5163412318 55.7194008061
43811991 0.5208492928 55.7194823880
43813439 0.5172472182 55.7202365778
43813448 0.5197467034 55.7202412330
43813526 0.5189249800 55.7202817733
43813530 0.5128271933 55.7202838490
43813744 0.5087268742 55.7203935940
43813783 0.5283161676 55.7204134344
43813866 0.5659507512 55.7204572846
43814250 0.9964459148 55.7206746097
43814283 1.6296831229 55.7207074924
43815293 1.6284322670 55.7223534724
43815756 1.6790772023 55.7231074365
43816225 1.3645883321 55.7238949237
43816755 1.2229328236 55.7246181555
43816920 1.1619768260 55.7248199394
43817070 1.0975771289 55.7249942360
43817134 1.0367866828 55.7250644809
43817591 1.0058991466 55.7255382924
43817730 0.9908348468 55.7256781124
43818608 0.9897113652 55.7265480654
43818624 1.0015404497 55.7265639008
43819195 1.0224502618 55.7271357804
43819238 1.0477559232 55.7271797457
43819925 8.6161056909 55.7278995540
43819932 30.9427351927 55.7279598668
43819995 30.9427351927 55.7299092591
43820106 30.9427351927 55.7333439027
43823336 30.9427351927 55.8332889374
43824492 30.9355638419 55.8690587393
43824995 30.8105623592 55.8846193279
43825538 11.0713484790 55.9013494632
43826633 2.5152329947 55.9134725898
43826849 1.7461146016 55.9140158801
43827774 3.2624576158 55.9156310362
43827937 3.5037959925 55.9161628167
43828179 19.8997785476 55.9170107354
43828308 20.4259875834 55.9195778068
43828412 20.5579499707 55.9217021095
43829855 14.4603587208 55.9513672313
43829931 8.8344266742 55.9524662186
43830019 6.0142743665 55.9532436481
43830391 5.9961578808 55.9554809582
43831340 6.0560974143 55.9611713120
43832295 6.1499170885 55.9669548851
43832322 6.2532795283 55.9671209328
43832939 6.2394839234 55.9709792063
43833128 2.0013008627 55.9721584687
43833503 1.9944082145 55.9729089566
43834071 1.9946934770 55.9740417804
43834102 1.9901494707 55.9741036159
43834263 1.9905700613 55.9744240300
43834803 1.9959793017 55.9754989378
43834835 13.4134308713 55.9755628092
43835084 50.8280771053 55.9789027535
43835310 64.7301843106 55.9903898989
43835746 64.7301843106 56.0186122592
43836086 64.7301843106 56.0406205219
43836579 64.7301843106 56.0725325028
43836631 64.7301843106 56.0758984724
43837455 15.3338998095 56.1292361442
43837491 3.8414426886 56.1297881646
43837533 1.1688709051 56.1299495052
43838455 1.1752315694 56.1310272042
43840446 1.2003895860 56.1333670902
43843620 1.2024966030 56.1371771268
43843693 1.2036598234 56.1372649090
43843732 1.2051722262 56.1373118518
43845079 1.2102720258 56.1389352188
43846535 1.2353096103 56.1406973748
43848450 1.8403318807 56.1430629927
43850024 4.7799236912 56.1459596751
43850271 4.7970276239 56.1471403163
43851238 3.9054053958 56.1517790420
43851260 1.7160382813 56.1518649609
43851485 1.7162209585 56.1522510695
43851731 0.9701504420 56.1526732599
43852364 0.8750770408 56.1532873651
43852638 0.7851068582 56.1535271362
43853918 0.7825306561 56.1545320730
43853996 0.7816279698 56.1545931104
43854538 0.7808329185 56.1550167527
43854541 0.7795524289 56.1550190952
43857004 0.8414954644 56.1569391329
43857825 1.0060976900 56.1576300006
43859038 1.2755461692 56.1588503971
43859369 2.7420899852 56.1592726029
43860922 2.7041539282 56.1635310687
43862247 1.6735177561 56.1671140726
43862384 0.7576996746 56.1673433446
43863464 0.7209162223 56.1681616602
43868095 1.2895454200 56.1715002232
43868150 1.8984909288 56.1715711482
43870294 1.9054957420 56.1756415128
43873504 2.1821421098 56.1817581541
43875851 16.0319947574 56.1868796416
43876059 32.7636197595 56.1902142966
43876569 32.7636197595 56.2069237426
43876667 32.7636197595 56.2101345774
43876779 30.6879614307 56.2138041028
43876851 24.0819843748 56.2160136360
43877573 1.8155081655 56.2334008287
43879182 1.8126677989 56.2363219814
43879815 3.0690935003 56.2374694001
43880141 3.3056434016 56.2384699246
43880240 3.3856739489 56.2387971833
43880692 3.4845049542 56.2403275079
43881197 3.3997997513 56.2420871829
43881431 3.2200221278 56.2428827360
43881493 3.0206395208 56.2430823774
43881693 2.8317885259 56.2436865053
43881966 2.8309516236 56.2444595836
43882181 2.7610681996 56.2450682382
43882335 2.7288283660 56.2454934427
43882776 2.6822944086 56.2466968560
43883637 2.5229997423 56.2490063115
43883973 0.8470630404 56.2498540394
43885279 0.8532489142 56.2509603037
43885309 0.8526345813 56.2509859012
43885383 0.8517589794 56.2510489961
43885566 0.8274416312 56.2512048680
43886910 0.7923360613 56.2523169496
43886960 0.7137656867 56.2523565664
43887070 0.5919659567 56.2524350806
43887117 0.4542661867 56.2524629030
43887258 0.3229191021 56.2525269545
43891832 0.4883374701 56.2540039865
43892165 1.4409134262 56.2541666029
43893096 2.8438755613 56.2555080933
43893933 6.2792573255 56.2578884171
43894692 6.2769051375 56.2626543734
43895860 5.3752312379 56.2699857986
43896460 1.0151038872 56.2732109374
43897052 0.9830279594 56.2738118789
43897297 0.9785529927 56.2740527207
43897340 0.9787828585 56.2740947985
43897554 0.9897391327 56.2743042581
43897598 1.0007530167 56.2743478066
43897640 1.0081119745 56.2743898382
43897704 1.0172211510 56.2744543574
43898416 1.1542821692 56.2751786188
43898714 1.3436641065 56.2755225949
43900142 1.3459434207 56.2774413473
43900407 1.3485183565 56.2777980223
43901824 1.3388544187 56.2797088728
43902055 1.3316226035 56.2800181481
43902573 1.3235885338 56.2807079287
43902716 1.3126884892 56.2808972018
43903364 1.2925097061 56.2817478240
43903854 1.3380244587 56.2823811537
43904148 9.7776716490 56.2827745329
43906479 9.7756332379 56.3055662855
43906509 9.7769929792 56.3058595545
43906737 9.7673138182 56.3080887089
43907532 2.9247258454 56.3158537234
43909540 0.4878188587 56.3217265729
43910504 0.5411624079 56.3221968303
43910892 0.5475652270 56.3224068013
43911330 0.5004825031 56.3226466349
43911661 0.4641178733 56.3228122946
43912959 0.4638464909 56.3234147196
43914350 0.4601390952 56.3240599300
43914388 0.4602859703 56.3240774153
43914663 0.4588744467 56.3242039940
43915566 0.4568166776 56.3246183576
43918505 0.4299776945 56.3259609418
43919555 0.4154732592 56.3264124184
43919927 0.4064417424 56.3265669744
43920904 0.4039037590 56.3269640680
43922968 0.4495346361 56.3277977254
43923010 0.3795298985 56.3278166058
43923540 0.4575155959 56.3280177567
43924064 0.4075390810 56.3282574949
43924127 0.4546816674 56.3282831698
43924214 0.4254895176 56.3283227271
43924938 0.4374098602 56.3286307815
43926267 0.4374098602 56.3292120992
43926478 0.4455043479 56.3293043927
43926534 0.4328395883 56.3293293410
43926717 0.1841000283 56.3294085506
43927696 0.1837901676 56.3295887845
43928513 0.1851626593 56.3297389411
43929164 0.1931607368 56.3298594820
43929646 0.2318358913 56.3299525855
43929735 0.2897522146 56.3299732189
43929787 0.3466320980 56.3299882860
43929914 0.3931013039 56.3300323082
43930033 0.4274099369 56.3300790873
43930223 0.7684796520 56.3301602952
43930535 1.0624373919 56.3304000608
43931874 0.7747496175 56.3318226645
43932123 0.5351573174 56.3320155772
43932145 0.3178771003 56.3320273506
43932227 0.2185242296 56.3320534165
43932861 0.2083520395 56.3321919609
43933027 0.2011006258 56.3322265473
43933099 0.1958328459 56.3322410266
43933495 0.1958328459 56.3323185764
43934493 0.1958299509 56.3325140176
43934717 0.1958299509 56.3325578835
43934872 0.1958299509 56.3325882371
43935853 0.3371838583 56.3327803463
43937857 0.4045289681 56.3334560628
43938295 0.6613546164 56.3336332465
43938405 2.2556700120 56.3337059955
43939248 0.9069829822 56.3356075253
43939371 0.2858324572 56.3357190842
43939668 0.2856589606 56.3358039764
43940056 0.2297697632 56.3359148121
43941399 0.2333177560 56.3362233929
43942225 0.2228593735 56.3364161134
43943091 0.0703235827 56.3366091096
43945077 0.0702695200 56.3367487722
43945366 0.0702426375 56.3367690801
43945507 0.0702348089 56.3367789843
43945576 0.0702697720 56.3367838305
43945699 0.0702819467 56.3367924737
43946244 0.0705821189 56.3368307774
43947083 0.0728132807 56.3368899958
43947109 0.0739284340 56.3368918889
43947175 0.0765512403 56.3368967682
43947650 0.1301108788 56.3369331300
43948509 0.0846866490 56.3370448953
43949258 0.0868913753 56.3371083256
43949349 0.0899286186 56.3371162327
